0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	14
0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	14
0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	1	7	0	0	14	14	14	14
0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	0	0	0	14	14	14	14
0	0	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	14	14	14	14
0	0	0	0	14	14	14	0	0	0	7	1	1	1	7	0	14	14	0	0	0	0	0	0	0	0	0	14	14	14	14	14
0	0	0	0	14	14	14	14	0	0	0	0	1	0	0	14	14	14	0	0	0	0	0	0	0	0	0	14	14	14	14	14
0	0	0	14	14	14	14	14	0	0	0	0	0	0	0	14	14	14	14	0	0	0	0	0	0	0	14	14	14	14	14	14
0	0	0	14	14	14	14	14	14	0	0	0	0	0	0	14	14	14	14	0	0	0	0	0	0	0	14	14	14	14	14	14
0	0	0	14	14	14	14	14	14	14	0	0	0	0	0	14	14	14	14	14	0	0	0	0	0	0	14	14	14	14	14	14
0	0	0	14	14	14	14	14	14	14	0	0	0	0	14	14	14	14	14	14	0	0	0	0	14	14	14	14	14	14	14	14
